link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,lanes,capacity,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
25009,9169,11542,1,276.9514673667803,0.17209009119687596,59.651085187227935,37.06545445387301,1,1440.0,0.0,1,,0.15,4,1,669.2274258,1.17,0.278571429,"LINESTRING (-88.33811246439562 41.83317040002068, -88.33882750941962 41.83560343413587)"
25010,9169,12662,1,228.41593317719625,0.14193143349273385,20.39427974796395,12.672414001272108,1,630.0,0.0,1,,0.15,4,1,618.3232393,1.17,0.672,"LINESTRING (-88.33811246439562 41.83317040002068, -88.33703989685961 41.83127804015331)"
25011,9170,9169,1,118.48345333672921,0.07362238764756311,9.478676266938336,5.889774550663741,1,1360.0,0.0,1,,0.15,4,1,128.2770819,1.17,0.75,"LINESTRING (-88.33954255444363 41.83317040002068, -88.33811246439562 41.83317040002068)"
25012,9170,12655,1,272.1580950449607,0.16911162031948546,32.39977321963818,20.132279485259794,1,340.0,0.0,1,,0.15,4,1,472.6785195,1.17,0.504,"LINESTRING (-88.33954255444363 41.83317040002068, -88.33990007695562 41.83560343413587)"
25013,9170,12663,1,276.95194906114654,0.17209039050862251,57.6983227210722,35.85206448751536,1,770.0,0.0,1,,0.15,4,1,468.0004154,1.17,0.288,"LINESTRING (-88.33954255444363 41.83317040002068, -88.33882750941962 41.830737365905485)"
25014,9171,9168,1,247.67038040074195,0.1538956220567077,54.487483633675744,33.85694219294073,1,360.0,0.0,1,,0.15,4,1,375.7955258,1.17,0.272727273,"LINESTRING (-88.33668237434762 41.83614410838369, -88.33596732932361 41.83398141139241)"
25015,9171,11542,1,187.61136464303337,0.11657658707484646,37.522272928606675,23.315252251921258,1,1235.0,0.0,1,,0.15,4,1,1781.181614,1.17,0.3,"LINESTRING (-88.33668237434762 41.83614410838369, -88.33882750941962 41.83560343413587)"
25016,9171,12673,1,360.4810730635222,0.22399311087993976,57.676971690163555,35.838797576088616,1,1691.0,0.0,1,,0.15,4,1,2297.127102,1.17,0.375,"LINESTRING (-88.33668237434762 41.83614410838369, -88.3323921042036 41.836684782631515)"
25017,9172,1303,1,99.2596453701069,0.06167723748251265,4.962982268505344,3.0838532551634343,1,100000.0,0.0,3,,0.15,4,1,580.64,1.17,1.2,"LINESTRING (-88.3302469691316 41.829926354533754, -88.33091553622904 41.82918563081424)"
25018,9172,6436,1,951.7825778591268,0.5914117450999334,35.514275293250996,22.067540753242664,1,630.0,0.0,1,,0.15,4,1,464.6452314,1.17,1.608,"LINESTRING (-88.3302469691316 41.829926354533754, -88.32488413145158 41.82235691506426)"
25019,9172,9167,1,541.0465586023219,0.33619158077368483,39.782835191347196,24.7199000856826,1,810.0,0.0,1,,0.15,4,1,504.1691865,1.17,0.816,"LINESTRING (-88.3302469691316 41.829926354533754, -88.3323921042036 41.83452208564023)"
25020,9172,9168,1,654.1672259445493,0.4064816794117771,35.97919742395194,22.35642988251844,1,360.0,0.0,1,,0.15,4,1,134.14,1.17,1.090909091,"LINESTRING (-88.3302469691316 41.829926354533754, -88.33596732932361 41.83398141139241)"
25021,9173,2979,1,1175.450900093255,0.7303931425884246,67.16862286247171,41.73663435667691,1,520.0,0.0,1,,0.15,4,1,137.05,1.17,1.05,"LINESTRING (-88.64093403206033 42.33761947323743, -88.65523493254037 42.33761947323743)"
25022,9173,2999,1,919.210913377644,0.5711726008038353,43.08801156457706,26.773640833892813,1,600.0,0.0,1,,0.15,4,1,57.85,1.17,1.28,"LINESTRING (-88.64093403206033 42.33761947323743, -88.6316384467483 42.333023742130955)"
25023,9173,11486,1,1146.4612468207447,0.7123797623999558,77.00112854654297,47.846268246093956,1,430.0,0.0,1,,0.15,4,1,156.41,1.17,0.893333333,"LINESTRING (-88.64093403206033 42.33761947323743, -88.6269906540923 42.337349136113524)"
25024,9174,3061,1,1983.952296478096,1.2327738678452635,34.755368697426505,21.595978202888606,1,360.0,0.0,1,,0.15,4,1,0.0,1.17,3.425,"LINESTRING (-88.47182588388392 42.23705406314277, -88.49041705450797 42.24840822234701)"
25025,9174,3408,1,507.484507716537,0.3153370373672046,45.311116760405085,28.15501393252967,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,0.672,"LINESTRING (-88.47182588388392 42.23705406314277, -88.46789313625192 42.23353968053194)"
25026,9174,9175,1,721.4438190473024,0.4482855201805104,36.80835811465828,22.87164629006333,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,1.176,"LINESTRING (-88.47182588388392 42.23705406314277, -88.47182588388392 42.243542154116625)"
25027,9175,9174,1,721.4438190473024,0.4482855201805104,36.80835811465828,22.87164629006333,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,1.176,"LINESTRING (-88.47182588388392 42.243542154116625, -88.47182588388392 42.23705406314277)"
25028,9175,9176,1,412.02274297822515,0.2560196993663397,49.442729157387014,30.722278059254727,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,0.5,"LINESTRING (-88.47182588388392 42.243542154116625, -88.46682056871592 42.243542154116625)"
25029,9176,7203,1,382.5925470584095,0.2377325779875039,47.824068382301185,29.71648919477887,1,360.0,0.0,1,,0.15,4,1,0.0,1.17,0.48,"LINESTRING (-88.46682056871592 42.243542154116625, -88.4621727760599 42.243542154116625)"
25030,9176,9175,1,412.02274297822515,0.2560196993663397,49.442729157387014,30.722278059254727,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,0.5,"LINESTRING (-88.46682056871592 42.243542154116625, -88.47182588388392 42.243542154116625)"
25031,9176,9177,1,961.9250920633468,0.5977140269075192,40.64472219985972,25.255451678049035,1,770.0,0.0,1,,0.15,4,1,0.0,1.17,1.42,"LINESTRING (-88.46682056871592 42.243542154116625, -88.46682056871592 42.252192942081756)"
25032,9177,9176,1,961.9250920633468,0.5977140269075192,40.64472219985972,25.255451678049035,1,770.0,0.0,1,,0.15,4,1,0.0,1.17,1.42,"LINESTRING (-88.46682056871592 42.252192942081756, -88.46682056871592 42.243542154116625)"
25033,9177,9178,1,382.54008397203967,0.2376999788559532,47.81751049650496,29.712414314723784,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,0.48,"LINESTRING (-88.46682056871592 42.252192942081756, -88.4621727760599 42.252192942081756)"
25034,9178,7203,1,961.9250920633468,0.5977140269075192,42.75222631392652,26.564993616910836,1,360.0,0.0,1,,0.15,4,1,451.6603139,1.17,1.35,"LINESTRING (-88.4621727760599 42.252192942081756, -88.4621727760599 42.243542154116625)"
25035,9178,9177,1,382.54008397203967,0.2376999788559532,47.81751049650496,29.712414314723784,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,0.48,"LINESTRING (-88.4621727760599 42.252192942081756, -88.46682056871592 42.252192942081756)"
25036,9178,11452,1,631.2633416657466,0.392249830157547,48.03090640498566,29.845012343772343,1,630.0,0.0,1,,0.15,4,1,219.18,1.17,0.788571429,"LINESTRING (-88.4621727760599 42.252192942081756, -88.4621727760599 42.25787002168387)"
25037,9179,3412,1,90.18047738137575,0.056035690022851456,56.36279836335984,35.02220838183927,1,567.0,0.0,1,,0.15,4,1,121.08,1.17,0.096,"LINESTRING (-88.46789313625192 42.23029563504502, -88.46789313625192 42.23110664641675)"
25038,9179,9180,1,206.0546192327812,0.12803672265200716,51.5136548081953,32.00909120182312,1,810.0,0.0,1,,0.15,4,1,705.4,1.17,0.24,"LINESTRING (-88.46789313625192 42.23029563504502, -88.46539047866791 42.23029563504502)"
25039,9179,11454,1,90.18047738102209,0.0560356900226317,36.07219095240884,22.414213364289232,1,2440.0,0.0,1,,0.15,4,1,1040.490863,1.17,0.15,"LINESTRING (-88.46789313625192 42.23029563504502, -88.46789313625192 42.22948462367329)"
25040,9180,3409,1,300.6015912685358,0.18678563340781676,75.15039781713395,46.69627784203034,1,693.0,0.0,1,,0.15,4,1,253.45,1.17,0.24,"LINESTRING (-88.46539047866791 42.23029563504502, -88.46539047866791 42.23299900628412)"
25041,9180,3415,1,90.18047738102209,0.0560356900226317,27.054143214306624,16.810660023216922,1,693.0,0.0,1,,0.15,4,1,31.42834394,1.17,0.2,"LINESTRING (-88.46539047866791 42.23029563504502, -88.46539047866791 42.22948462367329)"
25042,9180,9179,1,206.0546192327812,0.12803672265200716,51.5136548081953,32.00909120182312,1,360.0,0.0,1,,0.15,4,1,696.0276052,1.17,0.24,"LINESTRING (-88.46539047866791 42.23029563504502, -88.46789313625192 42.23029563504502)"
25043,9180,9181,1,117.74549670804228,0.07316384151766706,50.46235573201811,31.355844443559825,1,810.0,0.0,1,,0.15,4,1,457.84,1.17,0.14,"LINESTRING (-88.46539047866791 42.23029563504502, -88.46396038861991 42.23029563504502)"
25044,9181,3410,1,300.6015912685358,0.18678563340781676,45.090238690280366,28.0177667052182,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,0.4,"LINESTRING (-88.46396038861991 42.23029563504502, -88.46396038861991 42.23299900628412)"
25045,9181,3416,1,90.18047738102209,0.0560356900226317,54.10828642861325,33.621320046433844,1,810.0,0.0,1,,0.15,4,1,97.64858172,1.17,0.1,"LINESTRING (-88.46396038861991 42.23029563504502, -88.46396038861991 42.22948462367329)"
25046,9181,9180,1,117.74549670804228,0.07316384151766706,50.46235573201811,31.355844443559825,1,810.0,0.0,1,,0.15,4,1,339.0247247,1.17,0.14,"LINESTRING (-88.46396038861991 42.23029563504502, -88.46539047866791 42.23029563504502)"
25047,9181,9182,1,735.9093540928815,0.4572740092788855,47.99408831040531,29.82213464752486,1,340.0,0.0,1,,0.15,4,1,456.14,1.17,0.92,"LINESTRING (-88.46396038861991 42.23029563504502, -88.4550223258199 42.23029563504502)"
25048,9182,7205,1,256.7857060723441,0.15955963691472538,34.23809414297921,21.274558795717134,1,900.0,0.0,1,,0.15,4,1,113.79,1.17,0.45,"LINESTRING (-88.4550223258199 42.23029563504502, -88.45680993837989 42.23218799491239)"
25049,9182,9181,1,735.9093540928815,0.4572740092788855,47.99408831040531,29.82213464752486,1,770.0,0.0,1,,0.15,4,1,434.9733064,1.17,0.92,"LINESTRING (-88.4550223258199 42.23029563504502, -88.46396038861991 42.23029563504502)"
25050,9182,9608,1,149.18594232510208,0.09270007725222892,29.837188465020418,18.539963633698203,1,2160.0,0.0,1,,0.15,4,1,701.1819699,1.17,0.3,"LINESTRING (-88.4550223258199 42.23029563504502, -88.45394975828388 42.22921428654937)"
25051,9183,9184,1,1623.248592856574,1.0086424204062374,37.33471763819018,23.19871083355987,1,450.0,0.0,1,,0.15,4,1,0.0,1.17,2.608695652,"LINESTRING (-87.87226063125853 41.946982329186945, -87.87226063125853 41.961580533878106)"
25052,9183,9622,1,503.5552761659232,0.31289552000566895,47.39343775679277,29.44890781237608,1,2160.0,0.0,1,,0.15,4,1,1844.185831,1.17,0.6375,"LINESTRING (-87.87226063125853 41.946982329186945, -87.86618274855451 41.94725266631085)"
25053,9183,10792,1,415.04303190085244,0.25789642455966577,55.339070920113656,34.386093836701946,1,1440.0,0.0,1,,0.15,4,1,2363.630527,1.17,0.45,"LINESTRING (-87.87226063125853 41.946982329186945, -87.87726594642653 41.94725266631085)"
25054,9184,9183,1,1623.248592856574,1.0086424204062374,37.33471763819018,23.19871083355987,1,450.0,0.0,1,,0.15,4,1,0.0,1.17,2.608695652,"LINESTRING (-87.87226063125853 41.961580533878106, -87.87226063125853 41.946982329186945)"
25055,9184,12107,1,414.95022947479697,0.2578387596622199,53.35074375150908,33.15060499561895,1,1440.0,0.0,1,,0.15,4,1,2347.705578,1.17,0.466666667,"LINESTRING (-87.87226063125853 41.961580533878106, -87.87726594642653 41.9613101967542)"
25056,9184,12109,1,710.1077704495059,0.4412416086405023,51.64420148723679,32.09020912232581,1,1440.0,0.0,1,,0.15,4,1,2030.877311,1.17,0.825,"LINESTRING (-87.87226063125853 41.961580533878106, -87.8636800909705 41.961850871002014)"
25057,9185,7198,1,638.3233186496105,0.39663670737669515,57.60478728106144,35.793944277620426,1,900.0,0.0,1,,0.15,4,1,600.3288791,1.17,0.664864865,"LINESTRING (-88.30271773570753 42.25976238155125, -88.30736552836355 42.25516665044477)"
25058,9185,9186,1,354.3496325884418,0.22018320093233365,48.320404443878424,30.02489802969718,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,0.44,"LINESTRING (-88.30271773570753 42.25976238155125, -88.29842746556352 42.25949204442733)"
25059,9185,11426,1,149.1606406312774,0.0926843554694952,50.17221559149195,31.175559774300943,1,1580.0,0.0,1,,0.15,4,1,685.7713363,1.17,0.178378378,"LINESTRING (-88.30271773570753 42.25976238155125, -88.30164516817153 42.260843730046886)"
25060,9186,7197,1,871.7446146826949,0.5416783368851175,42.732579151112496,26.55278543970592,1,360.0,0.0,1,,0.15,4,1,258.7447414,1.17,1.224,"LINESTRING (-88.29842746556352 42.25949204442733, -88.29842746556352 42.25165226783393)"
25061,9186,9185,1,354.3496325884657,0.2201832009323485,48.32040444388168,30.0248980296992,1,360.0,0.0,1,,0.15,4,1,0.0,1.17,0.44,"LINESTRING (-88.29842746556352 42.25949204442733, -88.30271773570753 42.25976238155125)"
25062,9186,9315,1,123.78810248920375,0.0769185520084033,30.947025622300938,19.229584257954755,1,360.0,0.0,1,,0.15,4,1,93.45,1.17,0.24,"LINESTRING (-88.29842746556352 42.25949204442733, -88.29806994305152 42.26057339292298)"
25063,9187,3163,1,631.2633416671613,0.392249830158426,39.797036754393716,24.728724525114377,1,360.0,0.0,1,,0.15,4,1,400.4847806,1.17,0.951724138,"LINESTRING (-88.29234958285952 42.26408777553381, -88.29234958285952 42.26976485513593)"
25064,9187,7196,1,60.12031825337093,0.03735712668135443,58.11630719290951,36.11178791676537,1,810.0,0.0,1,,0.15,4,1,822.1927663,1.17,0.062068966,"LINESTRING (-88.29234958285952 42.26408777553381, -88.29234958285952 42.263547101285994)"
25065,9187,9315,1,611.8083744944645,0.38016104396489525,21.030912878724013,13.067999366365619,1,360.0,0.0,1,,0.15,4,1,0.0,1.17,1.745454545,"LINESTRING (-88.29234958285952 42.26408777553381, -88.29806994305152 42.26057339292298)"
25066,9188,3167,1,1408.9308389956661,0.8754712111770454,60.84019532948561,37.804333012077805,1,1980.0,0.0,1,,0.15,4,1,538.0737253,1.17,1.389473684,"LINESTRING (-88.31308588855556 42.26543946115336, -88.3298894466196 42.267872495268556)"
25067,9188,9189,1,2025.4933387875674,1.2585863389883851,37.683597000698924,23.415494351921293,1,600.0,0.0,1,,0.15,4,1,0.0,1.17,3.225,"LINESTRING (-88.31308588855556 42.26543946115336, -88.3291744015956 42.279226654472794)"
25068,9188,11426,1,1071.2221282024034,0.6656282253609576,61.21269304013733,38.03579228704317,1,1620.0,0.0,1,,0.15,4,1,618.0835993,1.17,1.05,"LINESTRING (-88.31308588855556 42.26543946115336, -88.30164516817153 42.260843730046886)"
25069,9189,3165,1,84.1133129353486,0.052265719447319156,13.458130069655775,8.362491739512079,1,510.0,0.0,1,,0.15,4,1,218.5654325,1.17,0.375,"LINESTRING (-88.3291744015956 42.279226654472794, -88.3298894466196 42.27976732872061)"
25070,9189,3167,1,1263.8967030898368,0.7853509532416003,84.25978020598912,52.35658388637567,1,430.0,0.0,1,,0.15,4,1,438.8988264,1.17,0.9,"LINESTRING (-88.3291744015956 42.279226654472794, -88.3298894466196 42.267872495268556)"
25071,9189,9188,1,2025.4933387873662,1.2585863389882601,37.68359700069518,23.415494351918966,1,340.0,0.0,1,,0.15,4,1,0.0,1.17,3.225,"LINESTRING (-88.3291744015956 42.279226654472794, -88.31308588855556 42.26543946115336)"
25072,9190,8471,1,238.389239842959,0.1481285743490866,50.856371166497915,31.600674208097978,1,1440.0,0.0,1,,0.15,4,1,1524.106769,1.17,0.28125,"LINESTRING (-87.79074549852233 41.96293221949766, -87.78788531842632 41.962661882373745)"
25073,9190,9191,1,631.2633416653929,0.39224983015732723,41.53048300430216,25.80583775486624,1,396.0,0.0,1,,0.15,4,1,0.0,1.17,0.912,"LINESTRING (-87.79074549852233 41.96293221949766, -87.79074549852233 41.968609299099775)"
25074,9190,12120,1,414.9414732032768,0.2578333187538226,41.494147320327684,25.783259814579335,1,1440.0,0.0,1,,0.15,4,1,1519.165457,1.17,0.6,"LINESTRING (-87.79074549852233 41.96293221949766, -87.79575081369035 41.962661882373745)"
25075,9191,9190,1,631.2633416653929,0.39224983015732723,41.53048300430216,25.80583775486624,1,396.0,0.0,1,,0.15,4,1,0.0,1.17,0.912,"LINESTRING (-87.79074549852233 41.968609299099775, -87.79074549852233 41.96293221949766)"
25076,9191,12120,1,780.1322483287687,0.4847529100928137,35.75606138421829,22.217779618373104,1,1360.0,0.0,1,,0.15,4,1,588.0853758,1.17,1.309090909,"LINESTRING (-87.79074549852233 41.968609299099775, -87.79575081369035 41.962661882373745)"
25077,9191,12122,1,210.78876188883166,0.13097838982988783,30.915685083898794,19.210110156267277,1,1360.0,0.0,1,,0.15,4,1,207.3944629,1.17,0.409090909,"LINESTRING (-87.79074549852233 41.968609299099775, -87.78895788596233 41.96996098471933)"
25078,9192,8268,1,824.0164228377915,0.5120213397031029,31.804142626545126,19.762171907998972,1,600.0,0.0,1,,0.15,4,1,0.0,1.17,1.554545455,"LINESTRING (-88.13003436241112 42.28760710531402, -88.14004499274715 42.287877442437924)"
25079,9192,8273,1,765.2427224878597,0.47550096467363007,25.900522910989018,16.093833821724157,1,770.0,0.0,1,,0.15,4,1,0.0,1.17,1.772727273,"LINESTRING (-88.13003436241112 42.28760710531402, -88.1207387770991 42.2873367681901)"
25080,9192,9193,1,721.4438190469488,0.4482855201802906,33.06617504194808,20.54636225199032,1,340.0,0.0,1,,0.15,4,1,0.0,1.17,1.309090909,"LINESTRING (-88.13003436241112 42.28760710531402, -88.13003436241112 42.29409519628786)"
25081,9192,9197,1,270.5414321424857,0.16810707006753434,14.87977876659673,9.245863011978976,1,770.0,0.0,1,,0.15,4,1,0.0,1.17,1.090909091,"LINESTRING (-88.13003436241112 42.28760710531402, -88.13003436241112 42.285174071198824)"
25082,9193,8271,1,766.9284812082265,0.4765484491830356,61.35427849665811,38.12376938374695,1,1980.0,0.0,1,,0.15,4,1,736.79,1.17,0.75,"LINESTRING (-88.13003436241112 42.29409519628786, -88.1207387770991 42.294635870535686)"
25083,9193,8826,1,450.22037274170395,0.27975466510600866,60.02938303222719,37.30051776411804,1,2520.0,0.0,1,,0.15,4,1,648.5750913,1.17,0.45,"LINESTRING (-88.13003436241112 42.29409519628786, -88.13539720009113 42.294906207659594)"
25084,9193,9192,1,721.4438190469488,0.4482855201802906,33.06617504194808,20.54636225199032,1,770.0,0.0,1,,0.15,4,1,0.0,1.17,1.309090909,"LINESTRING (-88.13003436241112 42.29409519628786, -88.13003436241112 42.28760710531402)"
25085,9194,9195,1,721.4438190465952,0.4482855201800709,36.072190952329755,22.414213364240094,1,540.0,0.0,1,,0.15,4,1,327.7703179,1.17,1.2,"LINESTRING (-87.72245869873016 41.94238659808047, -87.72245869873016 41.948874689054314)"
25086,9194,10326,1,356.1149362200996,0.2212801124809547,53.41724043301493,33.19192410510292,1,648.0,0.0,1,,0.15,4,1,936.5889174,1.17,0.4,"LINESTRING (-87.72245869873016 41.94238659808047, -87.71816842858617 41.94211626095656)"
25087,9194,12295,1,297.22727649045066,0.18468892619984012,44.5840914735676,27.703261503022173,1,648.0,0.0,1,,0.15,4,1,796.5166268,1.17,0.4,"LINESTRING (-87.72245869873016 41.94238659808047, -87.72603392385018 41.94211626095656)"
25088,9195,9194,1,721.4438190465952,0.4482855201800709,36.072190952329755,22.414213364240094,1,540.0,0.0,1,,0.15,4,1,0.0,1.17,1.2,"LINESTRING (-87.72245869873016 41.948874689054314, -87.72245869873016 41.94238659808047)"
25089,9195,12293,1,389.0460695444033,0.24174262091565693,45.12934409422839,28.042065669174786,1,720.0,0.0,1,,0.15,4,1,668.4857325,1.17,0.517241379,"LINESTRING (-87.72245869873016 41.948874689054314, -87.72710649138618 41.94941536330214)"
25090,9195,12297,1,239.36164845444216,0.14873280254914573,37.400257571006584,23.239435447153934,1,450.0,0.0,1,,0.15,4,1,61.16869318,1.17,0.384,"LINESTRING (-87.72245869873016 41.948874689054314, -87.71995604114616 41.94995603754996)"
25091,9196,8265,1,389.5483437882864,0.24205472043712728,80.20112972141357,49.83465617612447,1,450.0,0.0,1,,0.15,4,1,505.2261685,1.17,0.291428571,"LINESTRING (-88.14004499274715 42.282741037083625, -88.14183260530716 42.2794969915967)"
25092,9196,8268,1,571.1430234120252,0.3548927034759748,72.49122985278133,45.043947984852586,1,900.0,0.0,1,,0.15,4,1,144.57,1.17,0.472727273,"LINESTRING (-88.14004499274715 42.282741037083625, -88.14004499274715 42.287877442437924)"
25093,9196,9197,1,866.8180884599623,0.5386171278039211,29.796871798570802,18.514912026349737,1,770.0,0.0,1,,0.15,4,1,0.0,1.17,1.745454545,"LINESTRING (-88.14004499274715 42.282741037083625, -88.13003436241112 42.285174071198824)"
25094,9197,9192,1,270.5414321424857,0.16810707006753434,14.87977876659673,9.245863011978976,1,770.0,0.0,1,,0.15,4,1,0.0,1.17,1.090909091,"LINESTRING (-88.13003436241112 42.285174071198824, -88.13003436241112 42.28760710531402)"
25095,9197,9196,1,866.8180884601213,0.5386171278040199,29.79687179857627,18.514912026353134,1,600.0,0.0,1,,0.15,4,1,0.0,1.17,1.745454545,"LINESTRING (-88.13003436241112 42.285174071198824, -88.14004499274715 42.282741037083625)"
25096,9198,8258,1,782.1175852353979,0.4859865443196577,61.005171666662584,37.9068445236858,1,770.0,0.0,1,,0.15,4,1,497.9402178,1.17,0.769230769,"LINESTRING (-88.14147508279515 42.27327923774676, -88.14111756028315 42.266250472525094)"
25097,9198,8265,1,692.0091038101272,0.429995590621079,55.04617873302003,34.20409912551539,1,340.0,0.0,1,,0.15,4,1,177.2,1.17,0.754285714,"LINESTRING (-88.14147508279515 42.27327923774676, -88.14183260530716 42.2794969915967)"
25098,9198,9199,1,882.4896195270715,0.5483549899505832,43.40112882920023,26.968202821728976,1,600.0,0.0,1,,0.15,4,1,0.0,1.17,1.22,"LINESTRING (-88.14147508279515 42.27327923774676, -88.13074940743513 42.27327923774676)"
25099,9199,8261,1,640.7014756697645,0.3981144293124912,46.88059578071448,29.130242680858338,1,360.0,0.0,1,,0.15,4,1,116.6571923,1.17,0.82,"LINESTRING (-88.13074940743513 42.27327923774676, -88.12431400221911 42.27003519225984)"
25100,9199,8265,1,1144.3346399398731,0.7110583468626103,55.67033384995878,34.591931014682736,1,450.0,0.0,1,,0.15,4,1,283.2324993,1.17,1.233333333,"LINESTRING (-88.13074940743513 42.27327923774676, -88.14183260530716 42.2794969915967)"
25101,9199,9198,1,882.4896195270715,0.5483549899505832,43.40112882920023,26.968202821728976,1,600.0,0.0,1,,0.15,4,1,107.0146781,1.17,1.22,"LINESTRING (-88.13074940743513 42.27327923774676, -88.14147508279515 42.27327923774676)"
25102,9199,9200,1,588.3264132350375,0.3655699934352204,67.7466778329262,42.095820951723184,1,430.0,0.0,1,,0.15,4,1,375.6128077,1.17,0.521052632,"LINESTRING (-88.13074940743513 42.27327923774676, -88.12359895719511 42.27327923774676)"
25103,9200,8261,1,365.48837717568,0.22710451313934907,51.16837275342682,31.794542946169578,1,1440.0,0.0,1,,0.15,4,1,1157.538748,1.17,0.428571429,"LINESTRING (-88.12359895719511 42.27327923774676, -88.12431400221911 42.27003519225984)"
25104,9200,8262,1,298.29799010241885,0.185354238447077,34.80143219794966,21.624600726272178,1,2160.0,0.0,1,,0.15,4,1,900.9628077,1.17,0.514285714,"LINESTRING (-88.12359895719511 42.27327923774676, -88.1214538221231 42.27544193473805)"
25105,9200,9199,1,588.3264132350375,0.3655699934352204,67.7466778329262,42.095820951723184,1,860.0,0.0,1,,0.15,4,1,295.6046781,1.17,0.521052632,"LINESTRING (-88.12359895719511 42.27327923774676, -88.13074940743513 42.27327923774676)"
25106,9201,3748,1,811.6242964269902,0.5043212102023129,53.56720356953807,33.285106849207445,1,1080.0,0.0,1,,0.15,4,1,645.4574628,1.17,0.909090909,"LINESTRING (-87.88441639666655 42.20272124840616, -87.88441639666655 42.21002035075173)"
25107,9201,9202,1,706.7815189547434,0.43917476664641625,31.098386825715806,19.323635720281857,1,770.0,0.0,1,,0.15,4,1,350.27,1.17,1.363636364,"LINESTRING (-87.88441639666655 42.20272124840616, -87.87583585637853 42.20272124840616)"
25108,9201,11273,1,601.2031825403282,0.37357126681765707,34.86978457455344,21.667072910874847,1,450.0,0.0,1,,0.15,4,1,819.6789283,1.17,1.034482759,"LINESTRING (-87.88441639666655 42.20272124840616, -87.88441639666655 42.19731450592795)"
25109,9202,8076,1,642.1610137798907,0.399021346502225,32.10805068899454,19.951011564671226,1,770.0,0.0,1,,0.15,4,1,350.27,1.17,1.2,"LINESTRING (-87.87583585637853 42.20272124840616, -87.87440576633053 42.19704416880404)"
25110,9202,9201,1,706.7815189547434,0.43917476664641625,31.098386825715806,19.323635720281857,1,340.0,0.0,1,,0.15,4,1,0.0,1.17,1.363636364,"LINESTRING (-87.87583585637853 42.20272124840616, -87.88441639666655 42.20272124840616)"
25111,9203,7548,1,454.7885958092364,0.2825932343751081,58.21294026358226,36.171832904522375,1,1620.0,0.0,1,,0.15,4,1,1206.622697,1.17,0.46875,"LINESTRING (-87.83758094759445 41.738822743775955, -87.83829599261844 41.742877800634616)"
25112,9203,7581,1,601.9346496385351,0.3740257805302392,42.13542548172003,26.181731467001857,1,1440.0,0.0,1,,0.15,4,1,1225.012159,1.17,0.857142857,"LINESTRING (-87.83758094759445 41.738822743775955, -87.83793847010644 41.73341600129775)"
25113,9203,9219,1,771.2766037123986,0.4792502539627417,36.38097187322634,22.606080873838525,1,810.0,0.0,1,,0.15,4,1,0.0,1.17,1.272,"LINESTRING (-87.83758094759445 41.738822743775955, -87.82828536228241 41.738822743775955)"
25114,9204,9205,1,692.0027001246608,0.42999161154551613,24.912097199505368,15.47965474895385,1,540.0,0.0,1,,0.15,4,1,0.0,1.17,1.666666667,"LINESTRING (-87.93804477346667 41.70421959191543, -87.93053680071466 41.701516220676325)"
25115,9204,10891,1,623.289729353819,0.38729524485429995,43.63028106203904,27.11059137380026,1,810.0,0.0,1,,0.15,4,1,592.3348542,1.17,0.857142857,"LINESTRING (-87.93804477346667 41.70421959191543, -87.93053680071466 41.70421959191543)"
25116,9204,10896,1,1247.0388989199205,0.7748759733306329,68.33089857095456,42.458838775932605,1,720.0,0.0,1,,0.15,4,1,735.68,1.17,1.095,"LINESTRING (-87.93804477346667 41.70421959191543, -87.9491279713387 41.69665015244594)"
25117,9205,9204,1,692.0027001245808,0.4299916115454664,24.912097199502487,15.47965474895206,1,540.0,0.0,1,,0.15,4,1,286.85,1.17,1.666666667,"LINESTRING (-87.93053680071466 41.701516220676325, -87.93804477346667 41.70421959191543)"
25118,9205,10891,1,300.60159126995035,0.18678563340869572,54.10828648269935,33.62132008004138,1,810.0,0.0,1,,0.15,4,1,1384.864668,1.17,0.333333333,"LINESTRING (-87.93053680071466 41.701516220676325, -87.93053680071466 41.70421959191543)"
25119,9205,12640,1,1142.6716752786415,0.7100250259601089,171.4007512917962,106.5034562309347,1,720.0,0.0,1,,0.15,4,1,1031.193046,1.17,0.4,"LINESTRING (-87.93053680071466 41.701516220676325, -87.93017927820266 41.69124340996773)"
25120,9206,2127,1,541.0828642847663,0.3362141401349413,43.6357148616747,27.11396777931367,1,450.0,0.0,1,,0.15,4,1,0.0,1.17,0.744,"LINESTRING (-87.87869603647454 41.738011732404225, -87.87869603647454 41.73314566417384)"
